2019-09-21 10:26:06,000 INFO  Logger.cs: 70 - 
2019-09-21 10:27:16,123 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:16,124 INFO  ExportHelperExtension.cs: 1142 - Found 91 in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:16,125 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:16,325 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-21 10:27:16,330 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-21 10:27:16,335 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-21 10:27:19,653 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2019-09-21 10:27:19,746 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-21 10:27:30,625 INFO  SwAddin.cs: 271 - Assembly export called for file ros2.SLDASM
2019-09-21 10:27:32,284 INFO  SwAddin.cs: 290 - Saving assembly
2019-09-21 10:27:32,767 INFO  SwAddin.cs: 293 - Opening property manager
2019-09-21 10:27:32,768 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ros2.SLDASM
2019-09-21 10:27:32,768 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ros2.SLDASM
2019-09-21 10:27:32,771 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ros2.SLDASM
2019-09-21 10:27:32,772 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-21 10:27:32,772 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2019-09-21 10:27:32,773 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 21-1
2019-09-21 10:27:32,773 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 21-1
2019-09-21 10:27:32,774 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 21-1
2019-09-21 10:27:32,774 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:32,775 INFO  ExportHelperExtension.cs: 1142 - Found 91 in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:32,776 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:32,776 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ros2.SLDASM
2019-09-21 10:27:32,777 INFO  ExportHelperExtension.cs: 1142 - Found 28 in ros2.SLDASM
2019-09-21 10:27:32,777 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ros2.SLDASM
2019-09-21 10:27:32,778 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-21 10:27:32,779 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2019-09-21 10:27:32,779 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 21-1
2019-09-21 10:27:32,779 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 21-1
2019-09-21 10:27:32,780 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 21-1
2019-09-21 10:27:32,781 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:32,781 INFO  ExportHelperExtension.cs: 1142 - Found 91 in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:32,782 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:27:32,873 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-21 10:27:32,874 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-21 10:27:32,879 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-21 10:27:43,666 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-21 10:29:17,660 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-21 10:29:46,135 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2019-09-21 10:29:46,691 INFO  ExportHelperExtension.cs: 338 - Creating joint base_link
2019-09-21 10:29:46,700 INFO  ExportHelperExtension.cs: 1409 - Fixing components for odom
2019-09-21 10:29:46,702 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-21 10:29:47,193 INFO  : 0 - R1: 3, System.__ComObject, 3, System.Double[]
2019-09-21 10:29:47,197 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-21 10:29:47,199 INFO  : 0 - L1: 2, System.Double[]
2019-09-21 10:29:47,201 INFO  : 0 - L2: , System.Double[]
2019-09-21 10:29:47,238 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-21 10:29:47,672 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-21 10:29:48,940 WARN  ExportHelperExtension.cs: 174 - Inferring the joint geometry failed for the joint 1 from link base_link to odom failed. Check that the mates have not fully defined the components in link base_link and that there is exactly one degree of freedom.
2019-09-21 10:30:02,387 INFO  SwAddin.cs: 271 - Assembly export called for file ros2.SLDASM
2019-09-21 10:30:02,388 INFO  SwAddin.cs: 276 - Save is required
2019-09-21 10:30:02,388 INFO  SwAddin.cs: 290 - Saving assembly
2019-09-21 10:30:02,636 INFO  SwAddin.cs: 293 - Opening property manager
2019-09-21 10:30:02,637 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ros2.SLDASM
2019-09-21 10:30:02,638 INFO  ExportHelperExtension.cs: 1142 - Found 29 in ros2.SLDASM
2019-09-21 10:30:02,638 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ros2.SLDASM
2019-09-21 10:30:02,639 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-21 10:30:02,639 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2019-09-21 10:30:02,640 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 21-1
2019-09-21 10:30:02,640 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 21-1
2019-09-21 10:30:02,641 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 21-1
2019-09-21 10:30:02,641 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2019Ê¡Èü³¡µØ-1
2019-09-21 10:30:02,642 INFO  ExportHelperExtension.cs: 1142 - Found 91 in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:30:02,643 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:30:02,644 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ros2.SLDASM
2019-09-21 10:30:02,650 INFO  ExportHelperExtension.cs: 1142 - Found 29 in ros2.SLDASM
2019-09-21 10:30:02,651 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ros2.SLDASM
2019-09-21 10:30:02,651 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-21 10:30:02,652 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2019-09-21 10:30:02,652 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 21-1
2019-09-21 10:30:02,653 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 21-1
2019-09-21 10:30:02,653 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 21-1
2019-09-21 10:30:02,654 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2019Ê¡Èü³¡µØ-1
2019-09-21 10:30:02,654 INFO  ExportHelperExtension.cs: 1142 - Found 91 in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:30:02,656 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2019Ê¡Èü³¡µØ-1
2019-09-21 10:30:02,956 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-21 10:30:02,960 INFO  Serialization.cs: 275 - URDF Configuration found
